time_s,front_y_px_raw,front_y_px_smooth
155.0,,
155.04,,
155.08,,
155.12,,
155.16,,
155.2,,
155.24,,
155.28,,
155.32,,
155.36,,
155.4,,
155.44,,
155.48,,
155.52,,
155.56,,
155.6,,
155.64,,
155.68,,
155.72,,
155.76,,
155.8,,
155.84,,
155.88,,
155.92,,
155.96,,
156.0,,
156.04,,
156.08,,
156.12,,
156.16,,
156.2,,
156.24,,
156.28,,
156.32,,
156.36,,
156.4,,
156.44,,
156.48,,
156.52,,
156.56,,
156.6,,
156.64,,
156.68,,
156.72,,
156.76,,
156.8,,
156.84,,
156.88,,
156.92,,
156.96,,
157.0,,
157.04,,
157.08,,
157.12,,
157.16,,
157.2,,
157.24,,
157.28,,
157.32,,
157.36,,
157.4,,
157.44,,
157.48,,
157.52,,
157.56,,
157.6,,
157.64,,
157.68,,
157.72,,
157.76,,
157.8,,
157.84,,
157.88,,
157.92,,
157.96,,
158.0,,
158.04,,
158.08,,
158.12,,
158.16,,
158.2,,
158.24,,
158.28,,
158.32,,
158.36,,
158.4,,
158.44,,
158.48,,
158.52,,
158.56,,
158.6,,
158.64,,
158.68,,
158.72,,
158.76,,
158.8,,
158.84,,
158.88,,
158.92,,
158.96,,
159.0,,
159.04,,
159.08,,
159.12,,
159.16,,
159.2,,
159.24,,
159.28,,
159.32,,
159.36,,
159.4,,
159.44,,
159.48,,
159.52,,
159.56,,
159.6,,
159.64,,
159.68,,
159.72,,
159.76,,
159.8,,
159.84,,
159.88,,
159.92,,
159.96,,
160.0,,
160.04,,
160.08,,
160.12,,
160.16,,
160.2,,
160.24,,
160.28,,
160.32,,
160.36,,
160.4,,
160.44,,
160.48,,
160.52,,
160.56,,
160.6,,
160.64,,
160.68,,
160.72,,
160.76,,
160.8,,
160.84,,
160.88,,
160.92,,
160.96,,
161.0,,
161.04,,
161.08,,
161.12,,
161.16,,
161.2,,
161.24,,
161.28,,
161.32,,
161.36,,
161.4,,
161.44,,
161.48,,
161.52,,
161.56,,
161.6,,
161.64,,
161.68,,
161.72,,
161.76,,
161.8,,
161.84,,
161.88,,
161.92,,
161.96,,
162.0,,
162.04,,
162.08,,
162.12,,
162.16,,
162.2,,
162.24,,
162.28,,
162.32,,
162.36,,
162.4,,
162.44,,
162.48,,
162.52,,
162.56,,
162.6,,
162.64,,
162.68,,
162.72,,
162.76,,
162.8,,
162.84,,
162.88,,
162.92,,
162.96,,
163.0,,
163.04,,
163.08,,
163.12,,
163.16,,
163.2,,
163.24,,
163.28,,
163.32,,
163.36,,
163.4,,
163.44,,
163.48,,
163.52,,
163.56,,
163.6,,
163.64,,
163.68,,
163.72,,
163.76,,
163.8,,
163.84,,
163.88,,
163.92,,
163.96,,
164.0,,
164.04,,
164.08,,
164.12,,
164.16,,
164.2,,
164.24,,
164.28,,
164.32,,
164.36,,
164.4,,
164.44,,
164.48,,
164.52,,
164.56,,
164.6,,
164.64,,
164.68,,
164.72,,
164.76,,
164.8,,
164.84,,
164.88,,
164.92,,
164.96,,
165.0,,
165.04,,
165.08,,
165.12,,
165.16,,
165.2,,
165.24,,
165.28,,
165.32,,
165.36,,
165.4,,
165.44,,
165.48,,
165.52,,
165.56,,
165.6,,
165.64,,
165.68,,
165.72,,
165.76,,
165.8,,
165.84,,
165.88,,
165.92,,
165.96,,
166.0,,
166.04,,
166.08,,
166.12,,
166.16,,
166.2,,
166.24,,
166.28,,
166.32,,
166.36,,
166.4,,
166.44,,
166.48,,
166.52,,
166.56,,
166.6,,
166.64,,
166.68,,
166.72,,
166.76,,
166.8,,
166.84,,
166.88,,
166.92,,
166.96,,
167.0,,
167.04,,
167.08,,
167.12,,
167.16,,
167.2,,
167.24,,
167.28,,
167.32,,
167.36,,
167.4,,
167.44,,
167.48,,
167.52,,
167.56,,
167.6,,
167.64,,
167.68,,
167.72,,
167.76,,
167.8,,
167.84,,
167.88,,
167.92,,
167.96,,
168.0,,
168.04,,
168.08,,
168.12,,
168.16,,
168.2,,
168.24,,
168.28,,
168.32,,
168.36,,
168.4,,
168.44,,
168.48,,
168.52,,
168.56,,
168.6,,
168.64,,
168.68,,
168.72,,
168.76,,
168.8,,
168.84,,
168.88,,
168.92,,
168.96,,
169.0,,
169.04,,
169.08,,
169.12,,
169.16,,
169.2,,
169.24,,
169.28,,
169.32,,
169.36,,
169.4,,
169.44,,
169.48,,
169.52,,
169.56,,
169.6,,
169.64,,
169.68,,
169.72,,
169.76,,
169.8,,
169.84,,
169.88,,
169.92,,
169.96,,
170.0,,
170.04,,
170.08,,
170.12,,
170.16,,
170.2,,
170.24,,
170.28,,
170.32,,
170.36,,
170.4,,
170.44,,
170.48,,
170.52,,
170.56,,
170.6,,
170.64,,
170.68,,
170.72,,
170.76,,
170.8,,
170.84,,
170.88,,
170.92,,
170.96,,
171.0,,
171.04,,
171.08,,
171.12,,
171.16,,
171.2,,
171.24,,
171.28,,
171.32,,
171.36,,
171.4,,
171.44,,
171.48,,
171.52,,
171.56,,
171.6,,
171.64,,
171.68,,
171.72,,
171.76,,
171.8,,
171.84,,
171.88,,
171.92,,
171.96,,
172.0,,
172.04,,
172.08,,
172.12,,
172.16,,
172.2,,
172.24,,
172.28,,
172.32,,
172.36,,
172.4,,
172.44,,
172.48,,
172.52,,
172.56,,
172.6,,
172.64,,
172.68,,
172.72,,
172.76,,
172.8,,
172.84,,
172.88,,
172.92,,
172.96,,
173.0,,
173.04,,
173.08,,
173.12,,
173.16,,
173.2,,
173.24,,
173.28,,
173.32,,
173.36,,
173.4,,
173.44,,
173.48,,
173.52,,
173.56,,
173.6,,
173.64,,
173.68,,
173.72,,
173.76,,
173.8,,
173.84,,
173.88,,
173.92,,
173.96,,
174.0,,
174.04,,
174.08,,
174.12,,
174.16,,
174.2,,
174.24,,
174.28,,
174.32,,
174.36,,
174.4,,
174.44,,
174.48,,
174.52,,
174.56,,
174.6,,
174.64,,
174.68,,
174.72,,
174.76,,
174.8,,
174.84,,
174.88,,
174.92,,
174.96,,
175.0,,
175.04,,
175.08,,
175.12,,
175.16,,
175.2,,
175.24,,
175.28,,
175.32,,
175.36,,
175.4,,
175.44,,
175.48,,
175.52,,
175.56,,
175.6,,
175.64,,
175.68,,
175.72,,
175.76,,
175.8,,
175.84,,
175.88,,
175.92,,
175.96,,
176.0,,
176.04,,
176.08,,
176.12,,
176.16,,
176.2,,
176.24,,
176.28,,
176.32,,
176.36,,
176.4,,
176.44,,
176.48,,
176.52,,
176.56,,
176.6,,
176.64,,
176.68,,
176.72,,
176.76,,
176.8,,
176.84,,
176.88,,
176.92,,
176.96,,
177.0,,
177.04,,
177.08,,
177.12,,
177.16,,
177.2,,
177.24,,
177.28,,
177.32,,
177.36,,
177.4,,
177.44,,
177.48,,
177.52,,
177.56,,
177.6,,
177.64,,
177.68,,
177.72,,
177.76,,
177.8,,
177.84,,
177.88,,
177.92,,
177.96,,
178.0,,
178.04,,
178.08,,
178.12,,
178.16,,
178.2,,
178.24,,
178.28,,
178.32,,
178.36,,
178.4,,
178.44,,
178.48,,
178.52,,
178.56,,
178.6,,
178.64,,
178.68,,
178.72,,
178.76,,
178.8,,
178.84,,
178.88,,
178.92,,
178.96,,
179.0,,
179.04,,
179.08,,
179.12,,
179.16,,
179.2,,
179.24,,
179.28,,
179.32,,
179.36,,
179.4,,
179.44,,
179.48,,
179.52,,
179.56,,
179.6,,
179.64,,
179.68,,
179.72,,
179.76,,
179.8,,
179.84,,
179.88,,
179.92,,
179.96,,
180.0,,
180.04,,
180.08,,
180.12,,
180.16,,
180.2,,
180.24,,
180.28,,
180.32,,
180.36,,
180.4,,
180.44,,
180.48,,
180.52,,
180.56,,
180.6,,
180.64,,
180.68,,
180.72,,
180.76,,
180.8,,
180.84,,
180.88,,
180.92,,
180.96,,
181.0,,
181.04,,
181.08,,
181.12,,
181.16,,
181.2,,
181.24,,
181.28,,
181.32,,
181.36,,
181.4,,
181.44,,
181.48,,
181.52,,
181.56,,
181.6,,
181.64,,
181.68,,
181.72,,
181.76,,
181.8,,
181.84,,
181.88,,
181.92,,
181.96,,
182.0,,
182.04,,
182.08,,
182.12,,
182.16,,
182.2,,
182.24,,
182.28,,
182.32,,
182.36,,
182.4,,
182.44,,
182.48,,
182.52,,
182.56,,
182.6,,
182.64,,
182.68,,
182.72,,
182.76,,
182.8,,
182.84,,
182.88,,
182.92,,
182.96,,
183.0,,
183.04,,
183.08,,
183.12,,
183.16,,
183.2,,
183.24,,
183.28,,
183.32,,
183.36,,
183.4,,
183.44,,
183.48,,
183.52,,
183.56,,
183.6,,
183.64,,
183.68,,
183.72,,
183.76,,
183.8,,
183.84,,
183.88,,
183.92,,
183.96,,
184.0,,
184.04,,
184.08,,
184.12,,
184.16,,
184.2,,
184.24,,
184.28,,
184.32,,
184.36,,
184.4,,
184.44,,
184.48,,
184.52,,
184.56,,
184.6,,
184.64,,
184.68,,
184.72,,
184.76,,
184.8,,
184.84,,
184.88,,
184.92,,
184.96,,
185.0,,
185.04,,
185.08,,
185.12,,
185.16,,
185.2,,
185.24,,
185.28,,
185.32,,
185.36,,
185.4,,
185.44,,
185.48,,
185.52,,
185.56,,
185.6,,
185.64,,
185.68,,
185.72,,
185.76,,
185.8,,
185.84,,
185.88,,
185.92,,
185.96,,
186.0,,
186.04,,
186.08,,
186.12,,
186.16,,
186.2,,
186.24,,
186.28,,
186.32,,
186.36,,
186.4,,
186.44,,
186.48,,
186.52,,
186.56,,
186.6,,
186.64,,
186.68,,
186.72,,
186.76,,
186.8,,
186.84,,
186.88,,
186.92,,
186.96,,
187.0,,
187.04,,
187.08,,
187.12,,
187.16,,
187.2,,
187.24,,
187.28,,
187.32,,
187.36,,
187.4,,
187.44,,
187.48,,
187.52,,
187.56,,
187.6,,
187.64,,
187.68,,
187.72,,
187.76,,
187.8,,
187.84,,
187.88,,
187.92,,
187.96,,
188.0,,
188.04,,
188.08,,
188.12,,
188.16,,
188.2,,
188.24,,
188.28,,
188.32,,
188.36,,
188.4,,
188.44,,
188.48,,
188.52,,
188.56,,
188.6,,
188.64,,
188.68,,
188.72,,
188.76,,
188.8,,
188.84,,
188.88,,
188.92,,
188.96,,
189.0,,
189.04,,
189.08,,
189.12,,
189.16,,
189.2,,
189.24,,
189.28,,
189.32,,
189.36,,
189.4,,
189.44,,
189.48,,
189.52,,
189.56,,
189.6,,
189.64,,
189.68,,
189.72,,
189.76,,
189.8,,
189.84,,
189.88,,
189.92,,
189.96,,
190.0,,
190.04,,
190.08,,
190.12,,
190.16,,
190.2,,
190.24,,
190.28,,
190.32,,
190.36,,
190.4,,
190.44,,
190.48,,
190.52,,
190.56,,
190.6,,
190.64,,
190.68,,
190.72,,
190.76,,
190.8,,
190.84,,
190.88,,
190.92,,
190.96,,
191.0,,
191.04,,
191.08,,
191.12,,
191.16,,
191.2,,
191.24,,
191.28,,
191.32,,
191.36,,
191.4,,
191.44,,
191.48,,
191.52,,
191.56,,
191.6,,
191.64,,
191.68,,
191.72,,
191.76,,
191.8,,
191.84,,
191.88,,
191.92,,
191.96,,
192.0,,
192.04,,
192.08,,
192.12,,
192.16,,
192.2,,
192.24,,
192.28,,
192.32,,
192.36,,
192.4,,
192.44,,
192.48,,
192.52,,
192.56,,
192.6,,
192.64,,
192.68,,
192.72,,
192.76,,
192.8,,
192.84,,
192.88,,
192.92,,
192.96,,
193.0,,
193.04,,
193.08,,
193.12,,
193.16,,
193.2,,
193.24,,
193.28,,
193.32,,
193.36,,
193.4,,
193.44,,
193.48,,
193.52,,
193.56,,
193.6,,
193.64,,
193.68,,
193.72,,
193.76,,
193.8,,
193.84,,
193.88,,
193.92,,
193.96,,
194.0,,
194.04,,
194.08,,
194.12,,
194.16,,
194.2,,
194.24,,
194.28,,
194.32,,
194.36,,
194.4,,
194.44,,
194.48,,
194.52,,
194.56,,
194.6,,
194.64,,
194.68,,
194.72,,
194.76,,
194.8,,
194.84,,
194.88,,
194.92,,
194.96,,
195.0,,
195.04,,
195.08,,
195.12,,
195.16,,
195.2,,
195.24,,
195.28,,
195.32,,
195.36,,
195.4,,
195.44,,
195.48,,
195.52,,
195.56,,
195.6,,
195.64,,
195.68,,
195.72,,
195.76,,
195.8,,
195.84,,
195.88,,
195.92,,
195.96,,
196.0,,
196.04,,
196.08,,
196.12,,
196.16,,
196.2,,
196.24,,
196.28,,
196.32,,
196.36,,
196.4,,
196.44,,
196.48,,
196.52,,
196.56,,
196.6,,
196.64,,
196.68,,
196.72,,
196.76,,
196.8,,
196.84,,
196.88,,
196.92,,
196.96,,
197.0,,
197.04,,
197.08,,
197.12,,
197.16,,
197.2,,
197.24,,
197.28,,
197.32,,
197.36,,
197.4,,
197.44,,
197.48,,
197.52,,
197.56,,
197.6,,
197.64,,
197.68,,
197.72,,
197.76,,
197.8,,
197.84,,
197.88,,
197.92,,
197.96,,
198.0,,
198.04,,
198.08,,
198.12,,
198.16,,
198.2,,
198.24,,
198.28,,
198.32,,
198.36,,
198.4,,
198.44,,
198.48,,
198.52,,
198.56,,
198.6,,
198.64,,
198.68,,
198.72,,
198.76,,
198.8,,
198.84,,
198.88,,
198.92,,
198.96,,
199.0,,
199.04,,
199.08,,
199.12,,
199.16,,
199.2,,
199.24,,
199.28,,
199.32,,
199.36,,
199.4,,
199.44,,
199.48,,
199.52,,
199.56,,
199.6,,
199.64,,
199.68,,
199.72,,
199.76,,
199.8,,
199.84,,
199.88,,
199.92,,
199.96,,
200.0,,
200.04,,
200.08,,
200.12,,
200.16,,
200.2,,
200.24,,
200.28,,
200.32,,
200.36,,
200.4,,
200.44,,
200.48,,
200.52,,
200.56,,
200.6,,
200.64,,
200.68,,
200.72,,
200.76,,
200.8,,
200.84,,
200.88,,
200.92,,
200.96,,
201.0,,
201.04,,
201.08,,
201.12,,
201.16,,
201.2,,
201.24,,
201.28,,
201.32,,
201.36,,
201.4,,
201.44,,
201.48,,
201.52,,
201.56,,
201.6,,
201.64,,
201.68,,
201.72,,
201.76,,
201.8,,
201.84,,
201.88,,
201.92,,
201.96,,
202.0,,
202.04,,
202.08,,
202.12,,
202.16,,
202.2,,
202.24,,
202.28,,
202.32,,
202.36,,
202.4,,
202.44,,
202.48,,
202.52,,
202.56,,
202.6,,
202.64,,
202.68,,
202.72,,
202.76,,
202.8,,
202.84,,
202.88,,
202.92,,
202.96,,
203.0,,
203.04,,
203.08,,
203.12,,
203.16,,
203.2,,
203.24,,
203.28,,
203.32,,
203.36,,
203.4,,
203.44,,
203.48,,
203.52,,
203.56,,
203.6,,
203.64,,
203.68,,
203.72,,
203.76,,
203.8,,
203.84,,
203.88,,
203.92,,
203.96,,
204.0,,
204.04,,
204.08,,
204.12,,
204.16,,
204.2,,
204.24,,
204.28,,
204.32,,
204.36,,
204.4,,
204.44,,
204.48,,
204.52,,
204.56,,
204.6,,
204.64,,
204.68,,
204.72,,
204.76,,
204.8,,
204.84,,
204.88,,
204.92,,
204.96,,
205.0,,
205.04,,
205.08,,
205.12,,
205.16,,
205.2,,
205.24,,
205.28,,
205.32,,
205.36,,
205.4,,
205.44,,
205.48,,
205.52,,
205.56,,
205.6,,
205.64,,
205.68,,
205.72,,
205.76,,
205.8,,
205.84,,
205.88,,
205.92,,
205.96,,
206.0,,
206.04,,
206.08,,
206.12,,
206.16,,
206.2,,
206.24,,
206.28,,
206.32,,
206.36,,
206.4,,
206.44,,
206.48,,
206.52,,
206.56,,
206.6,,
206.64,,
206.68,,
206.72,,
206.76,,
206.8,,
206.84,,
206.88,,
206.92,,
206.96,,
207.0,,
207.04,,
207.08,,
207.12,,
207.16,,
207.2,,
207.24,,
207.28,,
207.32,,
207.36,,
207.4,,
207.44,,
207.48,,
207.52,,
207.56,,
207.6,,
207.64,,
207.68,,
207.72,,
207.76,,
207.8,,
207.84,,
207.88,,
207.92,,
207.96,,
208.0,,
208.04,,
208.08,,
208.12,,
208.16,,
208.2,,
208.24,,
208.28,,
208.32,,
208.36,,
208.4,,
208.44,,
208.48,,
208.52,,
208.56,,
208.6,,
208.64,,
208.68,,
208.72,,
208.76,,
208.8,,
208.84,,
208.88,,
208.92,,
208.96,,
209.0,,
209.04,,
209.08,,
209.12,,
209.16,,
209.2,,
209.24,,
209.28,,
209.32,,
209.36,,
209.4,,
209.44,,
209.48,,
209.52,,
209.56,,
209.6,,
209.64,,
209.68,,
209.72,,
209.76,,
209.8,,
209.84,,
209.88,,
209.92,,
209.96,,
210.0,,
210.04,,
210.08,,
210.12,,
210.16,,
210.2,,
210.24,,
210.28,,
210.32,,
210.36,,
210.4,,
210.44,,
210.48,,
210.52,,
210.56,,
210.6,,
210.64,,
210.68,,
210.72,,
210.76,,
210.8,,
210.84,,
210.88,,
210.92,,
210.96,,
211.0,,
211.04,,
211.08,,
211.12,,
211.16,,
211.2,,
211.24,,
211.28,,
211.32,,
211.36,,
211.4,,
211.44,,
211.48,,
211.52,,
211.56,,
211.6,,
211.64,,
211.68,,
211.72,,
211.76,,
211.8,,
211.84,,
211.88,,
211.92,,
211.96,,
212.0,,
212.04,,
212.08,,
212.12,,
212.16,,
212.2,,
212.24,,
212.28,,
212.32,,
212.36,,
212.4,,
212.44,,
212.48,,
212.52,,
212.56,,
212.6,,
212.64,,
212.68,,
212.72,,
212.76,,
212.8,,
212.84,,
212.88,,
212.92,,
212.96,,
213.0,,
213.04,,
213.08,,
213.12,,
213.16,,
213.2,,
213.24,,
213.28,,
213.32,,
213.36,,
213.4,,
213.44,,
213.48,,
213.52,,
213.56,,
213.6,,
213.64,,
213.68,,
213.72,,
213.76,,
213.8,,
213.84,,
213.88,,
213.92,,
213.96,,
214.0,,
214.04,,
214.08,,
214.12,,
214.16,,
214.2,,
214.24,,
214.28,,
214.32,,
214.36,,
214.4,,
214.44,,
214.48,,
214.52,,
214.56,,
214.6,,
214.64,,
214.68,,
214.72,,
214.76,,
214.8,,
214.84,,
214.88,,
214.92,,
214.96,,
215.0,,
215.04,,
215.08,,
215.12,,
215.16,,
215.2,,
215.24,,
215.28,,
215.32,,
215.36,,
215.4,,
215.44,,
215.48,,
215.52,,
215.56,,
215.6,,
215.64,,
215.68,,
215.72,,
215.76,,
215.8,,
215.84,,
215.88,,
215.92,,
215.96,,
216.0,,
216.04,,
216.08,,
216.12,,
216.16,,
216.2,,
216.24,,
216.28,,
216.32,,
216.36,,
216.4,,
216.44,,
216.48,,
216.52,,
216.56,,
216.6,,
216.64,,
216.68,,
216.72,,
216.76,,
216.8,,
216.84,,
216.88,,
216.92,,
216.96,,
217.0,,
217.04,,
217.08,,
217.12,,
217.16,,
217.2,,
217.24,,
217.28,,
217.32,,
217.36,,
217.4,,
217.44,,
217.48,,
217.52,,
217.56,,
217.6,,
217.64,,
217.68,,
217.72,,
217.76,,
217.8,,
217.84,,
217.88,,
217.92,,
217.96,,
218.0,,
218.04,,
218.08,,
218.12,,
218.16,,
218.2,,
218.24,,
218.28,,
218.32,,
218.36,,
218.4,,
218.44,,
218.48,,
218.52,,
218.56,,
218.6,,
218.64,,
218.68,,
218.72,,
218.76,,
218.8,,
218.84,,
218.88,,
218.92,,
218.96,,
219.0,,
219.04,,
219.08,,
219.12,,
219.16,,
219.2,,
219.24,,
219.28,,
219.32,,
219.36,,
219.4,,
219.44,,
219.48,,
219.52,,
219.56,,
219.6,,
219.64,,
219.68,,
219.72,,
219.76,,
219.8,,
219.84,,
219.88,,
219.92,,
219.96,,
220.0,,
220.04,,
220.08,,
220.12,,
220.16,,
220.2,,
220.24,,
220.28,,
220.32,,
220.36,,
220.4,,
220.44,,
220.48,,
220.52,,
220.56,,
220.6,,
220.64,,
220.68,,
220.72,,
220.76,,
220.8,,
220.84,,
220.88,,
220.92,,
220.96,,
221.0,,
221.04,,
221.08,,
221.12,,
221.16,,
221.2,,
221.24,,
221.28,,
221.32,,
221.36,,
221.4,,
221.44,,
221.48,,
221.52,,
221.56,,
221.6,,
221.64,,
221.68,,
221.72,,
221.76,,
221.8,,
221.84,,
221.88,,
221.92,,
221.96,,
222.0,,
222.04,,
222.08,,
222.12,,
222.16,,
222.2,,
222.24,,
222.28,,
222.32,,
222.36,,
222.4,,
222.44,,
222.48,,
222.52,,
222.56,,
222.6,,
222.64,,
222.68,,
222.72,,
222.76,,
222.8,,
222.84,,
222.88,,
222.92,,
222.96,,
223.0,,
223.04,,
223.08,,
223.12,,
223.16,,
223.2,,
223.24,,
223.28,,
223.32,,
223.36,,
223.4,,
223.44,,
223.48,,
223.52,,
223.56,,
223.6,,
223.64,,
223.68,,
223.72,,
223.76,,
223.8,,
223.84,,
223.88,,
223.92,,
223.96,,
224.0,,
224.04,,
224.08,,
224.12,,
224.16,,
224.2,,
224.24,,
224.28,,
224.32,,
224.36,,
224.4,,
224.44,,
224.48,,
224.52,,
224.56,,
224.6,,
224.64,,
224.68,,
224.72,,
224.76,,
224.8,,
224.84,,
224.88,,
224.92,,
224.96,,
225.0,,
225.04,,
225.08,,
225.12,,
225.16,,
225.2,,
225.24,,
225.28,,
225.32,,
225.36,,
225.4,,
225.44,,
225.48,,
225.52,,
225.56,,
225.6,,
225.64,,
225.68,,
225.72,,
225.76,,
225.8,,
225.84,,
225.88,,
225.92,,
225.96,,
226.0,,
226.04,,
226.08,,
226.12,,
226.16,,
226.2,,
226.24,,
226.28,,
226.32,,
226.36,,
226.4,,
226.44,,
226.48,,
226.52,,
226.56,,
226.6,,
226.64,,
226.68,,
226.72,,
226.76,,
226.8,,
226.84,,
226.88,,
226.92,,
226.96,,
227.0,,
227.04,,
227.08,,
227.12,,
227.16,,
227.2,,
227.24,,
227.28,,
227.32,,
227.36,,
227.4,,
227.44,,
227.48,,
227.52,,
227.56,,
227.6,,
227.64,,
227.68,,
227.72,,
227.76,,
227.8,,
227.84,,
227.88,,
227.92,,
227.96,,
228.0,,
228.04,,
228.08,,
228.12,,
228.16,,
228.2,,
228.24,,
228.28,,
228.32,,
228.36,,
228.4,,
228.44,,
228.48,,
228.52,,
228.56,,
228.6,,
228.64,,
228.68,,
228.72,,
228.76,,
228.8,,
228.84,,
228.88,,
228.92,,
228.96,,
229.0,,
229.04,,
229.08,,
229.12,,
229.16,,
229.2,,
229.24,,
229.28,,
229.32,,
229.36,,
229.4,,
229.44,,
229.48,,
229.52,,
229.56,,
229.6,,
229.64,,
229.68,,
229.72,,
229.76,,
229.8,,
229.84,,
229.88,,
229.92,,
229.96,,
230.0,,
230.04,,
230.08,,
230.12,,
230.16,,
230.2,,
230.24,,
230.28,,
230.32,,
230.36,,
230.4,,
230.44,,
230.48,,
230.52,,
230.56,,
230.6,,
230.64,,
230.68,,
230.72,,
230.76,,
230.8,,
230.84,,
230.88,,
230.92,,
230.96,,
231.0,,
231.04,,
231.08,,
231.12,,
231.16,,
231.2,,
231.24,,
231.28,,
231.32,,
231.36,,
231.4,,
231.44,,
231.48,,
231.52,,
231.56,,
231.6,,
231.64,,
231.68,,
231.72,,
231.76,,
231.8,,
231.84,,
231.88,,
231.92,,
231.96,,
232.0,,
232.04,,
232.08,,
232.12,,
232.16,,
232.2,,
232.24,,
232.28,,
232.32,,
232.36,,
232.4,,
232.44,,
232.48,,
232.52,,
232.56,,
232.6,,
232.64,,
232.68,,
232.72,,
232.76,,
232.8,,
232.84,,
232.88,,
232.92,,
232.96,,
233.0,,
233.04,,
233.08,,
233.12,,
233.16,,
233.2,,
233.24,,
233.28,,
233.32,,
233.36,,
233.4,,
233.44,,
233.48,,
233.52,,
233.56,,
233.6,,
233.64,,
233.68,,
233.72,,
233.76,,
233.8,,
233.84,,
233.88,,
233.92,,
233.96,,
234.0,,
234.04,,
234.08,,
234.12,,
234.16,,
234.2,,
234.24,,
234.28,,
234.32,,
234.36,,
234.4,,
234.44,,
234.48,,
234.52,,
234.56,,
234.6,,
234.64,,
234.68,,
234.72,,
234.76,,
234.8,,
234.84,,
234.88,,
234.92,,
234.96,,
235.0,,
235.04,,
235.08,,
235.12,,
235.16,,
235.2,,
235.24,,
235.28,,
235.32,,
235.36,,
235.4,,
235.44,,
235.48,,
235.52,,
235.56,,
235.6,,
235.64,,
235.68,,
235.72,,
235.76,,
235.8,,
235.84,,
235.88,,
235.92,,
235.96,,
236.0,,
236.04,,
236.08,,
236.12,,
236.16,,
236.2,,
236.24,,
236.28,,
236.32,,
236.36,,
236.4,,
236.44,,
236.48,,
236.52,,
236.56,,
236.6,,
236.64,,
236.68,,
236.72,,
236.76,,
236.8,,
236.84,,
236.88,,
236.92,,
236.96,,
237.0,,
237.04,,
237.08,,
237.12,,
237.16,,
237.2,,
237.24,,
237.28,,
237.32,,
237.36,,
237.4,,
237.44,,
237.48,,
237.52,,
237.56,,
237.6,,
237.64,,
237.68,,
237.72,,
237.76,,
237.8,,
237.84,,
237.88,,
237.92,,
237.96,,
238.0,,
238.04,,
238.08,,
238.12,,
238.16,,
238.2,,
238.24,,
238.28,,
238.32,,
238.36,,
238.4,,
238.44,,
238.48,,
238.52,,
238.56,,
238.6,,
238.64,,
238.68,,
238.72,,
238.76,,
238.8,,
238.84,,
238.88,,
238.92,,
238.96,,
239.0,,
239.04,,
239.08,,
239.12,,
239.16,,
239.2,,
239.24,,
239.28,,
239.32,,
239.36,,
239.4,,
239.44,,
239.48,,
239.52,,
239.56,,
239.6,,
239.64,,
239.68,,
239.72,,
239.76,,
239.8,,
239.84,,
239.88,,
239.92,,
239.96,,
240.0,,
240.04,,
240.08,,
240.12,,
240.16,,
240.2,,
240.24,,
240.28,,
240.32,,
240.36,,
240.4,,
240.44,,
240.48,,
240.52,,
240.56,,
240.6,,
240.64,,
240.68,,
240.72,,
240.76,,
240.8,,
240.84,,
240.88,,
240.92,,
240.96,,
241.0,,
241.04,,
241.08,,
241.12,,
241.16,,
241.2,,
241.24,,
241.28,,
241.32,,
241.36,,
241.4,,
241.44,,
241.48,,
241.52,,
241.56,,
241.6,,
241.64,,
241.68,,
241.72,,
241.76,,
241.8,,
241.84,,
241.88,,
241.92,,
241.96,,
242.0,,
242.04,,
242.08,,
242.12,,
242.16,,
242.2,,
242.24,,
242.28,,
242.32,,
242.36,,
242.4,,
242.44,,
242.48,,
242.52,,
242.56,,
242.6,,
242.64,,
242.68,,
242.72,,
242.76,,
242.8,,
242.84,,
242.88,,
242.92,,
242.96,,
243.0,,
243.04,,
243.08,,
243.12,,
243.16,,
243.2,,
243.24,,
243.28,,
243.32,,
243.36,,
243.4,,
243.44,,
243.48,,
243.52,,
243.56,,
243.6,,
243.64,,
243.68,,
243.72,,
243.76,,
243.8,,
243.84,,
243.88,,
243.92,,
243.96,,
244.0,,
244.04,,
244.08,,
244.12,,
244.16,,
244.2,,
244.24,,
244.28,,
244.32,,
244.36,,
244.4,,
244.44,,
244.48,,
244.52,,
244.56,,
244.6,,
244.64,,
244.68,,
244.72,,
244.76,,
244.8,,
244.84,,
244.88,,
244.92,,
244.96,,
245.0,,
245.04,,
245.08,,
245.12,,
245.16,,
245.2,,
245.24,,
245.28,,
245.32,,
245.36,,
245.4,,
245.44,,
245.48,,
245.52,,
245.56,,
245.6,,
245.64,,
245.68,,
245.72,,
245.76,,
245.8,,
245.84,,
245.88,,
245.92,,
245.96,,
246.0,,
246.04,,
246.08,,
246.12,,
246.16,,
246.2,,
246.24,,
246.28,,
246.32,,
246.36,,
246.4,,
246.44,,
246.48,,
246.52,,
246.56,,
246.6,,
246.64,,
246.68,,
246.72,,
246.76,,
246.8,,
246.84,,
246.88,,
246.92,,
246.96,,
247.0,,
247.04,,
247.08,,
247.12,,
247.16,,
247.2,,
247.24,,
247.28,,
247.32,,
247.36,,
247.4,,
247.44,,
247.48,,
247.52,,
247.56,,
247.6,,
247.64,,
247.68,,
247.72,,
247.76,,
247.8,,
247.84,,
247.88,,
247.92,,
247.96,,
248.0,,
248.04,,
248.08,,
248.12,,
